,0
2009-03-01,2.4553478588246676
2009-04-01,-8.985009509501511
2009-05-01,18.843390128799893
2009-06-01,6.571756476671834
2009-07-01,5.166942734216992
2009-08-01,14.205879484731234
2009-09-01,-17.717946818118413
2009-10-01,-4.565914098163032
2009-11-01,3.098929632890179
2009-12-01,77.40190658637533
2010-01-01,-46.64135670008923
2010-02-01,-49.833925776637955
2010-03-01,2.4553478588246676
2010-04-01,-8.985009509501511
2010-05-01,18.843390128799893
2010-06-01,6.571756476671834
2010-07-01,5.166942734216992
2010-08-01,14.205879484731234
2010-09-01,-17.717946818118413
2010-10-01,-4.565914098163032
2010-11-01,3.098929632890179
2010-12-01,77.40190658637533
2011-01-01,-46.64135670008923
2011-02-01,-49.833925776637955
2011-03-01,2.4553478588246676
2011-04-01,-8.985009509501511
2011-05-01,18.843390128799893
2011-06-01,6.571756476671834
2011-07-01,5.166942734216992
2011-08-01,14.205879484731234
2011-09-01,-17.717946818118413
2011-10-01,-4.565914098163032
2011-11-01,3.098929632890179
2011-12-01,77.40190658637533
2012-01-01,-46.64135670008923
2012-02-01,-49.833925776637955
2012-03-01,2.4553478588246676
2012-04-01,-8.985009509501511
2012-05-01,18.843390128799893
2012-06-01,6.571756476671834
2012-07-01,5.166942734216992
2012-08-01,14.205879484731234
2012-09-01,-17.717946818118413
2012-10-01,-4.565914098163032
2012-11-01,3.098929632890179
2012-12-01,77.40190658637533
2013-01-01,-46.64135670008923
2013-02-01,-49.833925776637955
2013-03-01,2.4553478588246676
2013-04-01,-8.985009509501511
2013-05-01,18.843390128799893
2013-06-01,6.571756476671834
2013-07-01,5.166942734216992
2013-08-01,14.205879484731234
2013-09-01,-17.717946818118413
2013-10-01,-4.565914098163032
2013-11-01,3.098929632890179
2013-12-01,77.40190658637533
2014-01-01,-46.64135670008923
2014-02-01,-49.833925776637955
2014-03-01,2.4553478588246676
2014-04-01,-8.985009509501511
2014-05-01,18.843390128799893
2014-06-01,6.571756476671834
2014-07-01,5.166942734216992
2014-08-01,14.205879484731234
2014-09-01,-17.717946818118413
2014-10-01,-4.565914098163032
2014-11-01,3.098929632890179
2014-12-01,77.40190658637533
2015-01-01,-46.64135670008923
2015-02-01,-49.833925776637955
2015-03-01,2.4553478588246676
2015-04-01,-8.985009509501511
2015-05-01,18.843390128799893
2015-06-01,6.571756476671834
2015-07-01,5.166942734216992
2015-08-01,14.205879484731234
2015-09-01,-17.717946818118413
2015-10-01,-4.565914098163032
2015-11-01,3.098929632890179
2015-12-01,77.40190658637533
2016-01-01,-46.64135670008923
2016-02-01,-49.833925776637955
2016-03-01,2.4553478588246676
2016-04-01,-8.985009509501511
2016-05-01,18.843390128799893
2016-06-01,6.571756476671834
2016-07-01,5.166942734216992
2016-08-01,14.205879484731234
2016-09-01,-17.717946818118413
2016-10-01,-4.565914098163032
2016-11-01,3.098929632890179
2016-12-01,77.40190658637533
2017-01-01,-46.64135670008923
2017-02-01,-49.833925776637955
2017-03-01,2.4553478588246676
2017-04-01,-8.985009509501511
2017-05-01,18.843390128799893
2017-06-01,6.571756476671834
2017-07-01,5.166942734216992
2017-08-01,14.205879484731234
2017-09-01,-17.717946818118413
2017-10-01,-4.565914098163032
2017-11-01,3.098929632890179
2017-12-01,77.40190658637533
2018-01-01,-46.64135670008923
2018-02-01,-49.833925776637955
2018-03-01,2.4553478588246676
2018-04-01,-8.985009509501511
2018-05-01,18.843390128799893
2018-06-01,6.571756476671834
2018-07-01,5.166942734216992
2018-08-01,14.205879484731234
2018-09-01,-17.717946818118413
2018-10-01,-4.565914098163032
2018-11-01,3.098929632890179
2018-12-01,77.40190658637533
2019-01-01,-46.64135670008923
2019-02-01,-49.833925776637955
2019-03-01,2.4553478588246676
2019-04-01,-8.985009509501511
2019-05-01,18.843390128799893
2019-06-01,6.571756476671834
2019-07-01,5.166942734216992
2019-08-01,14.205879484731234
2019-09-01,-17.717946818118413
2019-10-01,-4.565914098163032
2019-11-01,3.098929632890179
2019-12-01,77.40190658637533
2020-01-01,-46.64135670008923
2020-02-01,-49.833925776637955
2020-03-01,2.4553478588246676
2020-04-01,-8.985009509501511
2020-05-01,18.843390128799893
2020-06-01,6.571756476671834
2020-07-01,5.166942734216992
2020-08-01,14.205879484731234
2020-09-01,-17.717946818118413
2020-10-01,-4.565914098163032
2020-11-01,3.098929632890179
2020-12-01,77.40190658637533
2021-01-01,-46.64135670008923
2021-02-01,-49.833925776637955
2021-03-01,2.4553478588246676
2021-04-01,-8.985009509501511
